Customer_ID,Customer_Name,Email,Country,Gender,Age,Booking_Date,Check_In,Check_Out,Num_Guests,Guest_Type,Meal_Type,Room_Type,Market_Segment,Deposit_Type,Customer_Type,Previous_Cancellations,Total_Nights,ADR,Total_Revenue,Lead_Time,Parking_Space,Special_Requests,Booking_Status,Rating,Review_Score,Loyalty_Points,Is_Repeated_Guest,Previous_Bookings_Not_Canceled,Agent_ID,Company_ID
CUST_1929,Erica Smith,katherine02@example.com,USA,Female,53.0,2023-10-08,2023-10-09,2023-10-10,1.0,Single,Bb,c,Direct,Refundable,Group,0,10.0,100.0,717,342,,0.0,Confirmed,10,6.9082020640956,0.0,0,2.0,A_020,C_102
CUST_1930,William Rivera,jenniferwood@example.net,France,Male,74.0,2023-10-08,2023-10-09,2023-10-10,0.0,Transient,Half Board,P,Online Ta,Non-Refund,Transient,2,4.0,120.0,657,363,0.0,0.0,No-Show,2,6.9082020640956,200.0,0,0.0,A_050,
CUST_1931,John Roberts,kellychung@example.net,France,Female,65.0,2023-10-09,2023-10-10,2023-10-11,3.0,Transient,Bb,F,Online Ta,No Deposit,Transient,2,5.0,50.0,213,330,,0.0,Check-Out,1,6.9082020640956,200.0,0,1.0,A_007,C_105
CUST_1932,William Berry,barnettterry@example.com,Argentina,Female,19.0,2023-10-09,2023-10-10,2023-10-11,0.0,Adults,Bed & Breakfast,c,Online Ta,Refundable,Transient-Party,3,5.0,300.0,1120,399,,4.0,Check-Out,excellent,7.0,0.0,0,,A_001,
CUST_1933,Krystal Meadows,sconner@example.net,Brazil,Male,33.0,2023-10-09,2023-10-10,2023-10-11,4.0,Group,Bed & Breakfast,H,Groups,Non-Refund,Transient,1,23.5,250.0,108,117,,0.0,Check-Out,4,7.0,100.0,0,0.0,A_001,C_101
CUST_1934,Melissa Dennis,ingramjessica@example.com,Japan,Male,32.0,2023-10-09,2023-10-10,2023-10-11,2.0,Family,Bed & Breakfast,c,Complementary,Refundable,Group,1,5.0,80.0,388,447,1.0,,Pending,,6.9082020640956,500.0,0,1.0,A_019,C_101
CUST_1935,Brenda Pierce,angelamason@example.org,France,Female,28.0,2023-10-09,2023-10-10,2023-10-11,2.0,Adults,Full Board,d,Online,Non Refundable,Group,1,4.0,200.0,1337,347,1.0,0.0,Pendingcxl,2,8.0,0.0,,0.0,A_029,C_103
CUST_1936,James Randall,martin27@example.net,Unknown,Male,33.0,2023-10-09,2023-10-10,2023-10-11,1.0,Group,Fb,g,Online,No Deposit,Transient,10,23.5,50.0,1178,314,,2.0,Confirmed,excellent,10.0,50.0,0,3.0,A_031,C_104
CUST_1937,Brandon Brown,nunezmatthew@example.com,United Kingdom,Male,80.0,2023-10-09,2023-10-10,2023-10-11,2.0,Adults,Sc,A,Online Ta,Refundable,Contract,0,0.0,150.0,1443,432,,3.0,Check-Out,8,2.0,50.0,0,0.0,A_022,C_103
CUST_1938,Lauren Walker,kaiserkelly@example.org,United Kingdom,Female,83.0,2023-10-10,2023-10-11,2023-10-12,3.0,Group,Full Board,d,Complementary,No Deposit,Contract,1,23.5,100.0,1119,311,,0.0,Canceled,8,10.0,200.0,0,1.0,A_049,C_102
CUST_1939,Donald Johnson,jasonhubbard@example.com,United Kingdom,Male,46.0,2023-10-10,2023-10-11,2023-10-12,0.0,Transient,Full Board,P,Complementary,Refundable,Transient-Party,0,10.0,50.0,410,474,,4.0,Pendingcxl,2,6.0,500.0,0,1.0,A_025,C_105
CUST_1941,Kayla Lee,fosterjeffrey@example.org,Portugal,Male,79.0,2023-10-10,2023-10-11,2023-10-12,1.0,Group,Undefined,A,Groups,No Deposit,Transient,0,0.0,120.0,335,100,,4.0,Confirmed,10,6.9082020640956,500.0,0,0.0,A_045,Unknown
CUST_1942,Larry Harding,davisjennifer@example.com,Canada,Female,53.0,2023-10-10,2023-10-11,2023-10-12,0.0,Single,Bb,l,Complementary,Refundable,Contract,0,10.0,120.0,205,30,,0.0,Canceled,,4.0,0.0,1,,A_035,C_104
CUST_1943,Isaac Hernandez,ygriffith@example.org,Unknown,Female,30.0,2023-10-10,2023-10-11,2023-10-12,4.0,Adults,Hb,c,Online,Refundable,Group,10,23.5,505.0,400,93,0.0,2.0,Confirmed,6,9.0,0.0,0,2.0,A_033,C_104
CUST_1944,Jacob Watson,obrienjames@example.net,United Kingdom,Male,41.0,2023-10-11,2023-10-12,2023-10-13,0.0,Transient,Bed & Breakfast,g,Direct,Refundable,Transient-Party,1,4.0,250.0,1407,166,1.0,0.0,No-Show,9,8.0,50.0,0,2.0,A_045,C_101
CUST_1947,Willie Lara,khanmelissa@example.net,France,Male,73.0,2023-10-11,2023-10-12,2023-10-13,5.0,Group,Fb,h,Offline Ta/To,Non Refund,Transient-Party,10,2.0,505.0,1156,447,1.0,4.0,Canceled,,6.0,0.0,0,,A_014,C_101
CUST_1948,Renee Waller,hubersamantha@example.net,Usa,Female,56.0,2023-10-11,2023-10-12,2023-10-13,4.0,Transient,Sc,l,Groups,No Deposit,Transient-Party,3,23.5,505.0,830,381,0.0,0.0,Confirmed,fair,6.9082020640956,200.0,0,2.0,A_048,C_105
CUST_1949,Steven Taylor,uchang@example.com,Portugal,Female,34.0,2023-10-11,2023-10-12,2023-10-13,4.0,Single,Fb,D,Corporate,Refundable,Contract,5,3.0,250.0,936,260,,4.0,Confirmed,,4.0,50.0,1,1.0,A_032,C_101
CUST_1950,Brandon Clark,murrayvincent@example.com,Portugal,Male,30.0,2023-10-11,2023-10-12,2023-10-13,0.0,Group,Bb,f,Complementary,Refundable,Group,3,4.0,0.0,1246,393,,3.0,No-Show,4,5.0,200.0,0,0.0,A_006,Unknown
CUST_1951,Sharon Hatfield,smithjack@example.org,Canada,Non-Binary,59.0,2023-10-12,2023-10-13,2023-10-14,0.0,Transient,Half Board,c,Groups,No Deposit,Contract,2,4.0,300.0,134,253,,1.0,Pending,3,6.9082020640956,50.0,0,0.0,A_016,C_101
CUST_1952,Tyler Avila,willismatthew@example.com,Portugal,Other,26.0,2023-10-12,2023-10-13,2023-10-14,5.0,Single,Bb,P,Online Ta,No Deposit,Contract,2,7.0,300.0,697,297,,0.0,Confirmed,8,1.5,100.0,0,0.0,A_029,C_105
CUST_1953,Jason Rocha,dunnmary@example.net,United Kingdom,Male,86.0,2023-10-12,2023-10-13,2023-10-14,1.0,Transient,Full Board,f,Online Ta,No Deposit,Transient-Party,3,14.0,80.0,1306,368,1.0,4.0,No-Show,fair,7.0,500.0,0,1.0,Unknown,
CUST_1954,Justin Page,sancheznicholas@example.com,United Kingdom,Female,41.0,2023-10-12,2023-10-13,2023-10-14,0.0,Group,Sc,p,Online Ta,Non Refund,Contract,1,23.5,150.0,608,468,2.0,0.0,Check-Out,2,9.0,500.0,0,0.0,A_038,C_101
CUST_1955,Chad Lopez,sbaker@example.net,Portugal,Female,69.0,2023-10-12,2023-10-13,2023-10-14,0.0,Children,Sc,G,Online Ta,Refundable,Transient,0,10.0,120.0,848,69,1.0,2.0,Pending,2,10.0,500.0,0,1.0,A_035,C_104
CUST_1956,Kristen Williams,hornerebecca@example.org,Portugal,Female,20.0,2023-10-12,2023-10-13,2023-10-14,0.0,Group,Fb,A,Groups,No Deposit,Transient-Party,1,2.0,505.0,1256,30,2.0,2.0,Pending,2,10.0,0.0,0,0.0,A_031,C_101
CUST_1957,Sandra Torres,peterlynch@example.com,Brazil,Male,68.0,2023-10-12,2023-10-13,2023-10-14,1.0,Family,Bb,e,Aviation,No Deposit,Group,0,14.0,120.0,1290,219,0.0,1.0,Check-Out,9,8.0,200.0,0,0.0,A_001,C_103
CUST_1958,John Johnson,normajones@example.net,Unknown,Female,89.0,2023-10-13,2023-10-14,2023-10-15,3.0,Single,Full Board,A,Groups,Refundable,Transient-Party,5,1.0,250.0,1127,403,1.0,0.0,Check-Out,2,5.0,0.0,0,1.0,A_034,C_101
CUST_1959,Dennis Blanchard,stokesmonica@example.net,Italy,Male,86.0,2023-10-13,2023-10-14,2023-10-15,1.0,Group,Bed & Breakfast,f,Offline Ta/To,Non Refundable,Group,0,23.5,50.0,685,77,,3.0,Confirmed,7,8.0,0.0,0,2.0,A_002,C_104
CUST_1961,Jennifer Vasquez,vmoreno@example.org,Japan,Female,80.0,2023-10-13,2023-10-14,2023-10-15,0.0,Single,Hb,G,Online Ta,No Deposit,Transient,1,2.0,120.0,1149,58,0.0,3.0,Confirmed,good,6.9082020640956,50.0,0,0.0,Unknown,C_101
CUST_1962,Danielle Wilson,katherinerussell@example.org,Brazil,Female,26.0,2023-10-13,2023-10-14,2023-10-15,2.0,Transient,Fb,E,Online Ta,No Deposit,Group,2,14.0,0.0,1077,404,0.0,0.0,No-Show,1,5.0,100.0,0,2.0,A_045,C_104
CUST_1963,Wendy Jones,shellyobrien@example.net,Usa,Female,84.0,2023-10-13,2023-10-14,2023-10-15,2.0,Adults,Bed & Breakfast,H,Direct,Refundable,Group,10,5.0,50.0,370,145,0.0,0.0,Canceled,9,10.0,500.0,,1.0,A_001,
CUST_1964,Lauren Cunningham,charleshayes@example.com,Italy,Female,86.0,2023-10-13,2023-10-14,2023-10-15,4.0,Children,Bed & Breakfast,H,Direct,No Deposit,Transient-Party,1,5.0,80.0,1468,417,0.0,,No-Show,good,5.0,0.0,0,2.0,A_022,C_101
CUST_1965,Mark Alvarez,robert14@example.org,France,Other,33.0,2023-10-14,2023-10-15,2023-10-16,5.0,Children,Bb,P,Direct,Non-Refund,Contract,0,7.0,120.0,1140,339,,0.0,Canceled,good,7.0,0.0,0,3.0,A_016,C_105
CUST_1966,Bryan Hunt,david86@example.net,Argentina,Female,44.0,2023-10-14,2023-10-15,2023-10-16,1.0,Children,Fb,e,Online Ta,Non-Refund,Transient,4,14.0,80.0,636,174,,3.0,Pending,4,7.0,50.0,0,0.0,A_033,C_101
CUST_2254,Michelle House,zmoore@example.com,United Kingdom,Female,59.0,2023-11-25,2023-11-26,2023-11-27,0.0,Family,Bed & Breakfast,g,Online Ta,No Deposit,Transient-Party,0,23.5,200.0,1102,199,0.0,0.0,Confirmed,,10.0,100.0,,2.0,A_034,C_105
CUST_1968,Francisco Johns,travisfoster@example.com,Japan,Female,41.0,2023-10-14,2023-10-15,2023-10-16,1.0,Adults,Undefined,H,Groups,Refundable,Transient,0,10.0,120.0,123,220,2.0,2.0,Confirmed,,4.0,0.0,0,,A_035,C_101
CUST_1969,Carla Nelson,stonecody@example.net,United Kingdom,Male,41.0,2023-10-14,2023-10-15,2023-10-16,4.0,Adults,Fb,E,Online Ta,No Deposit,Transient,5,3.0,80.0,722,284,0.0,2.0,Pending,6,4.0,500.0,0,,A_038,C_102
CUST_1970,Susan Kelly,ronaldbradford@example.org,United Kingdom,Female,18.0,2023-10-14,2023-10-15,2023-10-16,3.0,Transient,Half Board,f,Online Ta,No Deposit,Transient,10,23.5,50.0,365,336,,0.0,No-Show,1,6.9082020640956,500.0,0,0.0,A_036,C_102
CUST_1971,Kendra Mayer,nancybrown@example.org,Germany,Male,89.0,2023-10-14,2023-10-15,2023-10-16,3.0,Group,Fb,e,Online Ta,Non-Refund,Transient,3,10.0,120.0,141,352,1.0,0.0,Pendingcxl,4,6.9082020640956,500.0,0,1.0,A_048,C_103
CUST_1972,Randall White,peter91@example.org,Portugal,Male,75.0,2023-10-15,2023-10-16,2023-10-17,5.0,Single,Half Board,A,Complementary,No Deposit,Transient,0,3.0,0.0,546,258,,0.0,No-Show,10,10.0,500.0,0,1.0,A_005,C_101
CUST_1974,Samantha Cohen,shelby31@example.org,Usa,Female,33.0,2023-10-15,2023-10-16,2023-10-17,5.0,Transient,Hb,c,Online Ta,Non Refund,Group,1,4.0,300.0,1421,309,,1.0,No-Show,poor,7.0,50.0,0,1.0,A_012,C_103
CUST_1979,Brittney Walker,kara01@example.org,Brazil,Female,29.0,2023-10-16,2023-10-17,2023-10-18,1.0,Couple,Undefined,G,Aviation,Non-Refund,Contract,3,1.0,80.0,1156,10,1.0,1.0,Check-Out,poor,10.0,100.0,0,0.0,A_050,C_101
CUST_1981,Kelly Patel,matthewyoung@example.net,Japan,Female,50.0,2023-10-16,2023-10-17,2023-10-18,5.0,Children,Bb,p,Online,Refundable,Transient,0,23.5,0.0,992,298,1.0,2.0,Pending,excellent,1.5,0.0,0,0.0,A_043,C_101
CUST_1983,Billy Fuentes,christina10@example.org,Argentina,Female,28.0,2023-10-16,2023-10-17,2023-10-18,2.0,Children,Half Board,E,Online,Refundable,Contract,3,0.0,50.0,393,198,0.0,0.0,Canceled,7,6.0,0.0,,2.0,Unknown,C_101
CUST_1984,John Collins,shannon09@example.org,Brazil,Other,33.0,2023-10-16,2023-10-17,2023-10-18,1.0,Family,Bed & Breakfast,G,Groups,No Deposit,Contract,0,14.0,150.0,479,324,1.0,0.0,No-Show,3,6.0,100.0,0,2.0,A_025,C_103
CUST_1985,Ruth Preston,victoria91@example.com,Unknown,Male,82.0,2023-10-16,2023-10-17,2023-10-18,3.0,Couple,Fb,d,Aviation,Refundable,Transient,5,14.0,250.0,376,55,,0.0,Pending,,6.9082020640956,0.0,0,,Unknown,C_103
CUST_1986,Phillip Peterson,audrey07@example.com,Portugal,Non-Binary,54.0,2023-10-17,2023-10-18,2023-10-19,5.0,Single,Sc,f,Complementary,Non-Refund,Group,3,5.0,505.0,84,292,1.0,3.0,No-Show,1,6.9082020640956,200.0,0,0.0,Unknown,C_104
CUST_1988,Shannon Thomas,kwang@example.com,United Kingdom,Female,54.0,2023-10-17,2023-10-18,2023-10-19,2.0,Adults,Fb,D,Online Ta,Refundable,Transient-Party,0,7.0,250.0,935,207,,0.0,No-Show,excellent,6.0,50.0,0,3.0,A_029,
CUST_1989,Beth Anderson,maria99@example.net,Germany,Male,39.0,2023-10-17,2023-10-18,2023-10-19,4.0,Couple,Bb,c,Direct,Refundable,Contract,0,0.0,120.0,831,440,,4.0,Pending,4,6.0,200.0,0,0.0,A_045,C_101
CUST_1992,Brian Mcguire,dylancunningham@example.com,Italy,Male,49.0,2023-10-18,2023-10-19,2023-10-20,1.0,Family,Half Board,P,Online Ta,Non Refund,Transient,1,5.0,80.0,650,495,0.0,4.0,Check-Out,good,6.9082020640956,200.0,0,0.0,Unknown,C_101
CUST_1993,Amy Wilson,bartonpaige@example.net,USA,Female,56.0,2023-10-18,2023-10-19,2023-10-20,4.0,Group,Fb,c,Complementary,Non-Refund,Contract,3,23.5,250.0,309,147,1.0,2.0,Canceled,good,8.0,100.0,0,1.0,A_013,C_102
CUST_1995,Richard Mora,maryroman@example.org,Spain,Non-Binary,84.0,2023-10-18,2023-10-19,2023-10-20,2.0,Single,Bb,a,Online Ta,Refundable,Contract,4,5.0,300.0,1034,15,0.0,2.0,Confirmed,8,9.0,200.0,,1.0,A_042,C_101
CUST_1997,Brandon Singleton,russellholly@example.net,France,Female,86.0,2023-10-18,2023-10-19,2023-10-20,4.0,Family,Half Board,c,Direct,Non Refundable,Transient-Party,5,7.0,200.0,847,83,2.0,1.0,Pendingcxl,8,10.0,100.0,0,0.0,Unknown,C_102
CUST_2000,Laura Garcia,nthompson@example.com,Australia,Female,54.0,2023-10-19,2023-10-20,2023-10-21,0.0,Group,Bed & Breakfast,D,Online,Non-Refund,Transient,1,7.0,505.0,1159,72,1.0,0.0,Confirmed,10,3.0,50.0,0,0.0,A_018,C_101
CUST_2001,Alexis Robinson,abigailrobinson@example.net,Spain,Female,54.0,2023-10-19,2023-10-20,2023-10-21,2.0,Children,Fb,d,Offline Ta/To,Refundable,Transient-Party,0,4.0,200.0,1488,386,1.0,0.0,Check-Out,3,2.0,100.0,0,2.0,Unknown,
CUST_2002,Douglas Winters,debra82@example.net,Portugal,Male,84.0,2023-10-19,2023-10-20,2023-10-21,3.0,Transient,Sc,D,Direct,No Deposit,Transient,10,14.0,250.0,1408,25,1.0,0.0,Confirmed,fair,2.0,100.0,0,0.0,A_019,C_101
CUST_2003,Valerie Garcia,hufftina@example.org,Argentina,Female,63.0,2023-10-19,2023-10-20,2023-10-21,5.0,Adults,Full Board,P,Groups,Non Refund,Contract,10,14.0,120.0,742,431,1.0,4.0,Pending,4,10.0,50.0,0,3.0,A_022,C_105
CUST_2004,Kathy Zimmerman,susan12@example.net,Brazil,Male,86.0,2023-10-19,2023-10-20,2023-10-21,4.0,Adults,Bed & Breakfast,c,Online,Non Refund,Group,0,5.0,50.0,431,111,1.0,3.0,Check-Out,6,2.0,0.0,0,2.0,A_008,C_104
CUST_2005,Leah Gonzales,jpeterson@example.org,Germany,Male,83.0,2023-10-19,2023-10-20,2023-10-21,3.0,Single,Hb,g,Complementary,Refundable,Contract,3,1.0,200.0,1015,405,2.0,0.0,No-Show,good,2.0,100.0,0,0.0,A_011,C_101
CUST_2006,Christopher Kelly,wgarza@example.net,Argentina,Female,44.0,2023-10-20,2023-10-21,2023-10-22,2.0,Children,Hb,C,Online,Refundable,Transient,2,4.0,505.0,344,216,0.0,,Confirmed,4,9.0,50.0,0,,A_041,C_101
CUST_2007,Daniel Perez,ryanadams@example.net,France,Non-Binary,54.0,2023-10-20,2023-10-21,2023-10-22,0.0,Adults,Hb,c,Groups,Refundable,Group,0,14.0,50.0,1133,3,2.0,0.0,Confirmed,2,6.0,200.0,0,1.0,A_021,
CUST_2008,William Martinez,wberry@example.com,United Kingdom,Female,23.0,2023-10-20,2023-10-21,2023-10-22,1.0,Family,Sc,a,Complementary,Non-Refund,Transient,0,10.0,505.0,997,265,0.0,4.0,Check-Out,2,6.9082020640956,0.0,0,3.0,A_025,C_101
CUST_2009,Chad Farmer,mcleanjay@example.net,Germany,Male,48.0,2023-10-20,2023-10-21,2023-10-22,1.0,Family,Sc,G,Online Ta,Refundable,Contract,4,14.0,0.0,825,62,2.0,4.0,Pendingcxl,4,6.9082020640956,0.0,0,0.0,A_010,C_102
CUST_2010,Kristin Williams,gstokes@example.net,Spain,Female,22.0,2023-10-20,2023-10-21,2023-10-22,4.0,Transient,Bb,a,Online Ta,Non Refund,Contract,1,10.0,250.0,109,207,,2.0,Canceled,3,6.0,0.0,0,0.0,A_011,C_101
CUST_2012,Eric Cherry,tina14@example.org,Australia,Female,36.0,2023-10-20,2023-10-21,2023-10-22,2.0,Couple,Hb,p,Online Ta,Non-Refund,Contract,1,14.0,250.0,356,140,0.0,,Pending,1,6.9082020640956,100.0,0,2.0,A_001,C_101
CUST_2015,John Shelton,timothywalker@example.org,Germany,Non-Binary,35.0,2023-10-21,2023-10-22,2023-10-23,1.0,Group,Bed & Breakfast,E,Online,Refundable,Group,1,5.0,100.0,1039,482,0.0,1.0,Confirmed,3,7.0,0.0,0,0.0,A_014,C_101
CUST_2016,Yvonne Vasquez,yburke@example.org,Usa,Male,88.0,2023-10-21,2023-10-22,2023-10-23,0.0,Adults,Sc,a,Online Ta,Refundable,Transient,0,3.0,250.0,969,352,,0.0,Confirmed,5,5.0,50.0,1,3.0,Unknown,C_102
CUST_2017,Jessica Barrett,wilsontina@example.com,Spain,Female,45.0,2023-10-21,2023-10-22,2023-10-23,2.0,Couple,Half Board,e,Offline Ta/To,Refundable,Contract,10,1.0,300.0,1199,455,,0.0,Canceled,2,4.0,100.0,0,2.0,A_018,
CUST_2018,Briana Morales,charlesbarnett@example.net,Spain,Female,63.0,2023-10-21,2023-10-22,2023-10-23,5.0,Group,Bed & Breakfast,h,Direct,No Deposit,Transient-Party,5,14.0,120.0,513,285,1.0,0.0,Canceled,5,10.0,500.0,0,1.0,A_050,C_103
CUST_2020,Austin Hester MD,nrose@example.net,France,Non-Binary,34.0,2023-10-22,2023-10-23,2023-10-24,0.0,Adults,Sc,p,Complementary,Non-Refund,Transient,1,14.0,50.0,946,6,2.0,3.0,Pendingcxl,4,8.0,0.0,0,3.0,A_001,C_103
CUST_2021,Wanda Martinez,christopher91@example.net,United Kingdom,Female,72.0,2023-10-22,2023-10-23,2023-10-24,1.0,Couple,Bed & Breakfast,h,Complementary,Refundable,Group,5,7.0,50.0,213,129,,4.0,Confirmed,5,10.0,500.0,0,2.0,A_017,C_105
CUST_2022,Neil Ramirez,brian62@example.net,Brazil,Female,27.0,2023-10-22,2023-10-23,2023-10-24,5.0,Single,Full Board,D,Complementary,Refundable,Transient,3,2.0,300.0,64,130,2.0,3.0,Confirmed,2,7.0,0.0,0,0.0,A_044,C_105
CUST_2023,Lauren Nelson,monicaavery@example.net,Brazil,Female,88.0,2023-10-22,2023-10-23,2023-10-24,3.0,Family,Bed & Breakfast,h,Online Ta,Non Refundable,Contract,0,5.0,100.0,882,382,0.0,0.0,Pending,8,10.0,500.0,,3.0,A_018,C_103
CUST_2024,Mathew Ross,dsims@example.net,Australia,Female,50.0,2023-10-22,2023-10-23,2023-10-24,5.0,Adults,Fb,c,Corporate,Refundable,Contract,2,0.0,300.0,422,407,,3.0,Pending,4,6.9082020640956,100.0,0,0.0,Unknown,C_104
CUST_2025,Larry Sullivan,jeffrey44@example.org,USA,Female,51.0,2023-10-22,2023-10-23,2023-10-24,3.0,Couple,Hb,e,Offline Ta/To,Refundable,Group,0,14.0,100.0,1413,413,,4.0,Check-Out,4,5.0,0.0,0,1.0,A_009,C_104
CUST_2027,David Crawford,tmartin@example.com,Portugal,Male,38.0,2023-10-23,2023-10-24,2023-10-25,0.0,Group,Full Board,c,Aviation,No Deposit,Transient-Party,1,4.0,505.0,516,429,1.0,1.0,Canceled,5,9.0,200.0,0,3.0,A_037,C_101
CUST_2028,Chad Garcia,jessicahines@example.com,Brazil,Female,69.0,2023-10-23,2023-10-24,2023-10-25,3.0,Adults,Bb,c,Offline Ta/To,Refundable,Transient-Party,4,5.0,120.0,504,21,0.0,2.0,Check-Out,3,10.0,500.0,,2.0,A_044,C_101
CUST_2029,Barry Gregory,caitlyncooper@example.net,Usa,Other,76.0,2023-10-23,2023-10-24,2023-10-25,0.0,Transient,Sc,f,Online Ta,Non Refund,Group,1,2.0,120.0,594,448,1.0,2.0,Check-Out,poor,2.0,100.0,0,2.0,A_047,C_101
CUST_2030,Mrs. Meghan Hernandez,reesetravis@example.net,Argentina,Male,28.0,2023-10-23,2023-10-24,2023-10-25,2.0,Transient,Hb,c,Online,Non-Refund,Transient-Party,0,2.0,120.0,1356,277,1.0,4.0,Check-Out,excellent,8.0,0.0,0,1.0,A_025,C_101
CUST_2031,Anne Jones,dlivingston@example.org,Brazil,Female,50.0,2023-10-23,2023-10-24,2023-10-25,2.0,Family,Bed & Breakfast,f,Offline Ta/To,No Deposit,Group,10,7.0,505.0,1346,359,,,Confirmed,5,1.5,50.0,0,1.0,A_008,C_101
CUST_2032,Patricia Sparks,hammondjoseph@example.com,Canada,Female,72.0,2023-10-23,2023-10-24,2023-10-25,4.0,Transient,Half Board,l,Online,Non-Refund,Transient-Party,5,14.0,150.0,760,38,1.0,3.0,No-Show,3,7.0,0.0,0,0.0,A_014,C_101
CUST_2033,Matthew Henry,carlos33@example.org,France,Non-Binary,36.0,2023-10-23,2023-10-24,2023-10-25,3.0,Family,Bed & Breakfast,L,Online,Refundable,Group,2,4.0,300.0,1353,354,,4.0,Check-Out,6,6.0,0.0,0,0.0,A_034,C_104
CUST_2034,Greg Heath,ihall@example.com,United Kingdom,Male,86.0,2023-10-24,2023-10-25,2023-10-26,2.0,Family,Bed & Breakfast,c,Groups,Refundable,Transient,10,23.5,100.0,1492,312,2.0,0.0,Check-Out,6,10.0,50.0,0,1.0,A_004,C_103
CUST_2035,Troy Johnson,jennifer23@example.com,Australia,Female,44.0,2023-10-24,2023-10-25,2023-10-26,0.0,Adults,Bed & Breakfast,H,Groups,Non Refund,Transient,10,4.0,505.0,804,255,2.0,0.0,Check-Out,poor,8.0,100.0,0,0.0,A_029,C_104
CUST_2036,Suzanne Reyes,irodriguez@example.org,France,Male,27.0,2023-10-24,2023-10-25,2023-10-26,0.0,Family,Bb,c,Groups,No Deposit,Contract,4,1.0,120.0,1033,464,2.0,3.0,Confirmed,2,4.0,100.0,0,1.0,A_005,C_105
CUST_2037,James Stevens,ksmith@example.net,Brazil,Female,52.0,2023-10-24,2023-10-25,2023-10-26,2.0,Children,Full Board,h,Online Ta,No Deposit,Contract,2,0.0,300.0,547,52,,2.0,Pending,,6.9082020640956,50.0,0,3.0,A_036,
CUST_2038,Kristin Dalton,millerfrank@example.com,United Kingdom,Female,42.0,2023-10-24,2023-10-25,2023-10-26,4.0,Couple,Bed & Breakfast,C,Online Ta,No Deposit,,10,0.0,120.0,750,131,1.0,0.0,Confirmed,,6.9082020640956,100.0,0,1.0,A_044,C_105
CUST_2039,Michelle Henry,robinsonrobert@example.net,Spain,Female,65.0,2023-10-24,2023-10-25,2023-10-26,3.0,Couple,Full Board,c,Offline Ta/To,Non-Refund,Contract,0,1.0,200.0,920,19,1.0,2.0,No-Show,poor,1.5,0.0,0,1.0,A_025,C_105
CUST_2040,Mike Freeman,david78@example.net,Australia,Female,83.0,2023-10-24,2023-10-25,2023-10-26,3.0,Single,Hb,E,Online Ta,Non-Refund,Transient,3,1.0,250.0,405,411,,2.0,No-Show,10,2.0,0.0,0,0.0,A_003,C_101
CUST_2041,Michael Keller,nicholas33@example.com,Japan,Male,38.0,2023-10-25,2023-10-26,2023-10-27,0.0,Children,Sc,E,Online Ta,Non Refundable,Transient-Party,5,23.5,150.0,445,396,,3.0,Check-Out,,10.0,0.0,0,0.0,Unknown,
CUST_2042,Kenneth Alvarez,vanceamy@example.com,Portugal,Male,71.0,2023-10-25,2023-10-26,2023-10-27,3.0,Group,Half Board,h,Groups,No Deposit,Group,1,1.0,50.0,1381,282,,3.0,Confirmed,9,7.0,100.0,0,3.0,A_028,C_102
CUST_2043,Katie Myers,brittany29@example.com,Germany,Female,37.0,2023-10-25,2023-10-26,2023-10-27,3.0,Family,Bed & Breakfast,l,Offline Ta/To,Non-Refund,Transient-Party,2,0.0,300.0,314,430,,0.0,Canceled,2,7.0,0.0,0,2.0,A_037,C_102
CUST_2046,Andrew Hood,wanda37@example.org,Portugal,Female,66.0,2023-10-25,2023-10-26,2023-10-27,1.0,Children,Full Board,f,Groups,No Deposit,Contract,4,10.0,50.0,1369,217,0.0,2.0,Canceled,2,9.0,500.0,0,1.0,A_042,C_101
CUST_2048,Glenn Davis,penningtonrebecca@example.net,Portugal,Female,49.0,2023-10-26,2023-10-27,2023-10-28,3.0,Couple,Full Board,G,Offline Ta/To,Non-Refund,Transient,5,10.0,120.0,164,166,,4.0,Pendingcxl,poor,8.0,100.0,0,1.0,A_039,C_104
CUST_2049,Heather Bell,kcontreras@example.org,Brazil,Female,54.0,2023-10-26,2023-10-27,2023-10-28,1.0,Couple,Bb,g,Offline Ta/To,Refundable,Contract,3,7.0,50.0,571,134,,0.0,Pending,,7.0,200.0,0,1.0,A_039,C_104
CUST_2051,Susan Jones,lshannon@example.net,Argentina,Male,33.0,2023-10-26,2023-10-27,2023-10-28,3.0,Adults,Hb,l,Groups,Non Refundable,Contract,0,3.0,0.0,486,289,,2.0,Confirmed,fair,6.9082020640956,500.0,1,1.0,A_022,C_105
CUST_2052,George Smith,curtislee@example.net,Portugal,Male,86.0,2023-10-26,2023-10-27,2023-10-28,4.0,Adults,Fb,G,Online Ta,No Deposit,Contract,5,4.0,300.0,745,448,,1.0,No-Show,5,6.0,0.0,0,,A_005,C_101
CUST_2054,Stephanie Adams,rmueller@example.net,Portugal,Female,88.0,2023-10-27,2023-10-28,2023-10-29,5.0,Family,Hb,d,Direct,Non Refund,Group,10,5.0,0.0,780,15,,4.0,No-Show,5,10.0,500.0,0,0.0,A_025,C_102
CUST_2055,Kevin Odom,bhall@example.org,Brazil,Male,70.0,2023-10-27,2023-10-28,2023-10-29,2.0,Group,Full Board,p,Online Ta,Refundable,Transient-Party,5,7.0,0.0,1495,419,,1.0,Pending,8,10.0,100.0,0,3.0,A_043,C_101
